,Date,Code,Name,TCLOSE,HIGH,LOW,TOPEN,LCLOSE,CHG,PCHG,TURNOVER,VOTURNOVER,VATURNOVER,TCAP,MCAP
1648,2012-05-30,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1649,2012-05-29,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1650,2012-05-28,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1651,2012-05-25,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1652,2012-05-24,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1653,2012-05-23,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1654,2012-05-22,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1655,2012-05-21,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1656,2012-05-18,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1657,2012-05-17,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1658,2012-05-16,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1659,2012-05-15,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1660,2012-05-14,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1661,2012-05-11,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1662,2012-05-10,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1663,2012-05-09,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1664,2012-05-08,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1665,2012-05-07,000837,秦川发展,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,3250048032.0,3250048032.0
1666,2012-05-04,000837,秦川发展,9.32,9.48,9.11,9.16,9.18,0.14,0.015250999999999999,0.017209000000000002,6001189.0,55959842.82,3250048032.0,3250048032.0
1667,2012-05-03,000837,秦川发展,9.18,9.2,8.88,9.08,9.06,0.12,0.013245,0.011776,4106595.0,37223939.64,3201227568.0,3201227568.0
1668,2012-05-02,000837,秦川发展,9.06,9.24,8.98,9.19,9.09,-0.03,-0.0033,0.012487,4354484.0,39637460.09,3159381456.0,3159381456.0
1669,2012-04-27,000837,秦川发展,9.09,9.23,8.81,8.81,8.97,0.12,0.013378000000000001,0.012921,4505918.0,40992491.13,3169842984.0,3169842984.0
1670,2012-04-26,000837,秦川发展,8.97,9.38,8.95,9.35,9.3,-0.33,-0.035484,0.021960999999999998,7658026.0,69815118.08,3127996872.0,3127996872.0
1671,2012-04-25,000837,秦川发展,9.3,9.45,9.18,9.37,9.4,-0.1,-0.010638000000000002,0.020979,7315867.0,68287717.35,3243073680.0,3243073680.0
1672,2012-04-24,000837,秦川发展,9.4,9.64,9.1,9.45,9.54,-0.14,-0.014675,0.024045,8384849.0,78443777.06,3277945440.0,3277945440.0
1673,2012-04-23,000837,秦川发展,9.54,9.67,9.23,9.29,9.32,0.22,0.023605,0.025598,8926627.0,84597600.59,3326765904.0,3326765904.0
1674,2012-04-20,000837,秦川发展,9.32,9.46,9.17,9.27,9.28,0.04,0.00431,0.021907,7639528.0,71339431.61,3250048032.0,3250048032.0
1675,2012-04-19,000837,秦川发展,9.28,9.38,8.95,8.98,9.05,0.23,0.025414,0.019571,6824620.0,62448499.03,3236099328.0,3236099328.0
1676,2012-04-18,000837,秦川发展,9.05,9.14,8.79,9.05,9.0,0.05,0.005556,0.023298,8124573.0,72833822.32,3155894280.0,3155894280.0
1677,2012-04-17,000837,秦川发展,9.0,9.25,8.71,8.78,8.71,0.29,0.033295,0.033642,11731600.0,105961884.89,3138458400.0,3138458400.0
1678,2012-04-16,000837,秦川发展,8.71,8.74,8.51,8.61,8.83,-0.12,-0.01359,0.015924,5552932.0,47942103.46,3037330296.0,3037330296.0
1679,2012-04-13,000837,秦川发展,8.83,8.89,8.64,8.75,8.6,0.23,0.026744,0.012468,4347823.0,38134372.34,3079176408.0,3079176408.0
1680,2012-04-12,000837,秦川发展,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,2998971360.0,2998971360.0
1681,2012-04-11,000837,秦川发展,8.6,8.61,8.25,8.35,8.41,0.19,0.022591999999999998,0.008468999999999999,2953367.0,25077583.55,2998971360.0,2998971360.0
1682,2012-04-10,000837,秦川发展,8.41,8.41,8.12,8.4,8.38,0.03,0.00358,0.004804,1675182.0,13841805.48,2932715016.0,2932715016.0
1683,2012-04-09,000837,秦川发展,8.38,8.53,8.38,8.48,8.46,-0.08,-0.009455999999999999,0.00317,1105417.0,9314525.96,2922253488.0,2922253488.0
1684,2012-04-06,000837,秦川发展,8.46,8.59,8.36,8.5,8.5,-0.04,-0.004706,0.005765,2010215.0,17040567.95,2950150896.0,2950150896.0
1685,2012-04-05,000837,秦川发展,8.5,8.58,8.25,8.31,8.25,0.25,0.030303,0.005115,1783755.0,15016079.05,2964099600.0,2964099600.0
1686,2012-03-30,000837,秦川发展,8.25,8.37,8.1,8.25,8.26,-0.01,-0.001211,0.0033250000000000003,1159357.0,9531155.55,2876920200.0,2876920200.0
1687,2012-03-29,000837,秦川发展,8.26,8.54,8.15,8.54,8.58,-0.32,-0.037296,0.00502,1750581.0,14590852.89,2880407376.0,2880407376.0
1688,2012-03-28,000837,秦川发展,8.58,8.8,8.35,8.8,8.88,-0.3,-0.033784,0.010203,3558074.0,30262746.82,2991997008.0,2991997008.0
1689,2012-03-27,000837,秦川发展,8.88,9.14,8.86,9.07,9.05,-0.17,-0.018785,0.012269,4278422.0,38315299.98,3096612288.0,3096612288.0
1690,2012-03-26,000837,秦川发展,9.05,9.17,8.79,8.98,8.98,0.07,0.007795,0.009032,3149598.0,28106367.68,3155894280.0,3155894280.0
1691,2012-03-23,000837,秦川发展,8.98,9.08,8.6,8.67,8.72,0.26,0.029817,0.011937,4162755.0,36521679.41,3131484048.0,3131484048.0
1692,2012-03-22,000837,秦川发展,8.72,8.8,8.65,8.72,8.71,0.01,0.001148,0.005560000000000001,1938954.0,16932067.48,3040817472.0,3040817472.0
1693,2012-03-21,000837,秦川发展,8.71,8.87,8.6,8.76,8.72,-0.01,-0.001147,0.0061470000000000006,2143604.0,18684705.86,3037330296.0,3037330296.0
1694,2012-03-20,000837,秦川发展,8.72,9.03,8.7,9.03,9.07,-0.35,-0.038589000000000005,0.009402,3278550.0,28947902.1,3040817472.0,3040817472.0
1695,2012-03-19,000837,秦川发展,9.07,9.07,8.9,9.06,9.03,0.04,0.00443,0.007207,2513221.0,22552065.7,3162868632.0,3162868632.0
1696,2012-03-16,000837,秦川发展,9.03,9.06,8.83,8.91,8.89,0.14,0.015747999999999998,0.007981,2783247.0,24930006.69,3148919928.0,3148919928.0
1697,2012-03-15,000837,秦川发展,8.89,9.12,8.56,8.92,9.01,-0.12,-0.013319000000000001,0.012518,4365289.0,38807428.48,3100099464.0,3100099464.0
1698,2012-03-14,000837,秦川发展,9.01,9.75,8.91,9.56,9.57,-0.56,-0.058516000000000006,0.02314,8069442.0,75882663.19,3141945576.0,3141945576.0
1699,2012-03-13,000837,秦川发展,9.57,9.6,9.33,9.41,9.4,0.17,0.018085,0.013712,4781469.0,45193154.0,3337227432.0,3337227432.0
1700,2012-03-12,000837,秦川发展,9.4,9.44,9.27,9.41,9.43,-0.03,-0.003181,0.011061000000000001,3857334.0,36076140.03,3277945440.0,3277945440.0
1701,2012-03-09,000837,秦川发展,9.43,9.45,9.1,9.16,9.15,0.28,0.030601,0.017996,6275638.0,58147437.67,3288406968.0,3288406968.0
1702,2012-03-08,000837,秦川发展,9.15,9.38,9.14,9.2,9.19,-0.04,-0.004353,0.014952,5213953.0,48270111.35,3190766040.0,3190766040.0
1703,2012-03-07,000837,秦川发展,9.19,9.4,8.98,9.0,9.12,0.07,0.0076749999999999995,0.017152,5981201.0,55250278.76,3204714744.0,3204714744.0
1704,2012-03-06,000837,秦川发展,9.12,9.25,9.07,9.17,9.21,-0.09,-0.009772,0.012885,4493281.0,41043953.63,3180304512.0,3180304512.0
1705,2012-03-05,000837,秦川发展,9.21,9.23,8.97,9.18,9.03,0.18,0.019934,0.022382,7805000.0,70917716.45,3211689096.0,3211689096.0
1706,2012-03-02,000837,秦川发展,9.03,9.06,8.77,8.8,8.75,0.28,0.032,0.014998000000000001,5230014.0,46656264.15,3148919928.0,3148919928.0
1707,2012-03-01,000837,秦川发展,8.75,8.89,8.7,8.7,8.77,-0.02,-0.002281,0.0085,2964077.0,26092269.83,3051279000.0,3051279000.0
1708,2012-02-29,000837,秦川发展,8.77,9.03,8.77,9.03,9.06,-0.29,-0.032008999999999996,0.008110000000000001,2828198.0,25159980.43,3058253352.0,3058253352.0
1709,2012-02-28,000837,秦川发展,9.06,9.13,8.78,8.95,9.03,0.03,0.003322,0.014609,5094277.0,45393284.76,3159381456.0,3159381456.0
1710,2012-02-27,000837,秦川发展,9.03,9.17,8.95,9.07,9.08,-0.05,-0.005507,0.017552,6120647.0,55387992.11,3148919928.0,3148919928.0
1711,2012-02-24,000837,秦川发展,9.08,9.1,8.88,9.0,9.02,0.06,0.006652,0.019781,6898129.0,62007462.8,3166355808.0,3166355808.0
1712,2012-02-23,000837,秦川发展,9.02,9.33,8.93,9.07,9.08,-0.06,-0.006608,0.027028,9425285.0,86011619.26,3145432752.0,3145432752.0
1713,2012-02-22,000837,秦川发展,9.08,9.1,8.81,8.85,8.85,0.23,0.025988999999999998,0.016247,5665757.0,50715845.52,3166355808.0,3166355808.0
1714,2012-02-21,000837,秦川发展,8.85,8.89,8.62,8.84,8.83,0.02,0.002265,0.011434,3987124.0,34881336.42,3086150760.0,3086150760.0
1715,2012-02-20,000837,秦川发展,8.83,9.0,8.75,8.9,8.81,0.02,0.00227,0.012001999999999999,4185312.0,37125842.52,3079176408.0,3079176408.0
1716,2012-02-17,000837,秦川发展,8.81,8.95,8.65,8.86,8.86,-0.05,-0.0056430000000000004,0.010094,3520124.0,30893684.74,3072202056.0,3072202056.0
1717,2012-02-16,000837,秦川发展,8.86,8.99,8.63,8.75,8.73,0.13,0.014891000000000001,0.01929,6726786.0,59611172.85,3089637936.0,3089637936.0
1718,2012-02-15,000837,秦川发展,8.73,8.84,8.49,8.57,8.65,0.08,0.009249,0.016717,5829360.0,50665519.66,3044304648.0,3044304648.0
1719,2012-02-14,000837,秦川发展,8.65,8.77,8.37,8.44,8.4,0.25,0.029762,0.030788000000000003,10736192.0,92571580.62,3016407240.0,3016407240.0
1720,2012-02-13,000837,秦川发展,8.4,8.41,7.99,8.01,8.13,0.27,0.03321,0.020092,7006383.0,57855014.38,2929227840.0,2929227840.0
1721,2012-02-10,000837,秦川发展,8.13,8.22,8.04,8.07,8.11,0.02,0.0024660000000000003,0.015472,5395302.0,43929182.52,2835074088.0,2835074088.0
1722,2012-02-09,000837,秦川发展,8.11,8.23,7.94,7.97,8.0,0.11,0.01375,0.022466,7834245.0,63046534.1,2828099736.0,2828099736.0
1723,2012-02-08,000837,秦川发展,8.0,8.02,7.75,7.82,7.8,0.2,0.025640999999999997,0.016502,5754699.0,45615752.93,2789740800.0,2789740800.0
1724,2012-02-07,000837,秦川发展,7.8,8.05,7.73,8.05,8.04,-0.24,-0.029851000000000003,0.005868,2046212.0,16047053.68,2719997280.0,2719997280.0
1725,2012-02-06,000837,秦川发展,8.04,8.08,7.95,7.99,8.02,0.02,0.002494,0.007653999999999999,2669068.0,21388095.34,2803689504.0,2803689504.0
1726,2012-02-03,000837,秦川发展,8.02,8.1,7.81,7.82,7.87,0.15,0.01906,0.013859999999999999,4833161.0,38506622.63,2796715152.0,2796715152.0
1727,2012-02-02,000837,秦川发展,7.87,7.87,7.61,7.7,7.69,0.18,0.023407,0.006943,2421284.0,18758175.82,2744407512.0,2744407512.0
1728,2012-02-01,000837,秦川发展,7.69,7.97,7.66,7.93,7.91,-0.22,-0.027812999999999997,0.007272,2535822.0,19792875.06,2681638344.0,2681638344.0
1729,2012-01-31,000837,秦川发展,7.91,7.97,7.7,7.83,7.8,0.11,0.014103000000000001,0.006162,2148882.0,16816648.15,2758356216.0,2758356216.0
1730,2012-01-30,000837,秦川发展,7.8,8.03,7.79,8.02,8.03,-0.23,-0.028643000000000002,0.0074990000000000005,2615093.0,20650972.82,2719997280.0,2719997280.0
1731,2012-01-20,000837,秦川发展,8.03,8.12,7.62,7.68,7.72,0.31,0.040155,0.021120999999999997,7365117.0,58415916.85,2800202328.0,2800202328.0
1732,2012-01-19,000837,秦川发展,7.72,7.74,7.39,7.47,7.48,0.24,0.032086,0.013545,4723346.0,35635257.81,2692099872.0,2692099872.0
1733,2012-01-18,000837,秦川发展,7.48,7.82,7.45,7.61,7.66,-0.18,-0.023499,0.009306,3245229.0,24827838.98,2608407648.0,2608407648.0
1734,2012-01-17,000837,秦川发展,7.66,7.76,7.11,7.16,7.11,0.55,0.077356,0.015101999999999999,5266302.0,39169556.15,2671176816.0,2671176816.0
1735,2012-01-16,000837,秦川发展,7.11,7.4,7.11,7.29,7.39,-0.28,-0.037889,0.004479,1561770.0,11324007.91,2479382136.0,2479382136.0
1736,2012-01-13,000837,秦川发展,7.39,7.73,7.35,7.72,7.72,-0.33,-0.042746000000000006,0.007935,2767105.0,20765542.23,2577023064.0,2577023064.0
1737,2012-01-12,000837,秦川发展,7.72,7.92,7.7,7.73,7.77,-0.05,-0.006435,0.0047139999999999994,1643732.0,12787079.53,2692099872.0,2692099872.0
1738,2012-01-11,000837,秦川发展,7.77,8.0,7.66,7.8,7.84,-0.07,-0.008929,0.011128,3880685.0,30335677.38,2709535752.0,2709535752.0
1739,2012-01-10,000837,秦川发展,7.84,7.9,7.37,7.4,7.43,0.41,0.055182,0.015051000000000002,5248483.0,40153424.82,2733945984.0,2733945984.0
1740,2012-01-09,000837,秦川发展,7.43,7.55,6.75,6.86,6.86,0.57,0.08309,0.011776,4106549.0,30027158.84,2590971768.0,2590971768.0
1741,2012-01-06,000837,秦川发展,6.86,6.99,6.5,6.61,6.68,0.18,0.026945999999999998,0.005299000000000001,1847759.0,12400490.59,2392202736.0,2392202736.0
1742,2012-01-05,000837,秦川发展,6.68,7.19,6.64,7.09,7.2,-0.52,-0.072222,0.009618,3353794.0,23047383.34,2329433568.0,2329433568.0
1743,2012-01-04,000837,秦川发展,7.2,7.52,7.16,7.52,7.43,-0.23,-0.030956,0.006481,2259982.0,16636998.33,2510766720.0,2510766720.0
1744,2011-12-30,000837,秦川发展,7.43,7.49,7.36,7.44,7.38,0.05,0.006775,0.01095,3818463.0,28317483.97,2590971768.0,2590971768.0
1745,2011-12-29,000837,秦川发展,7.38,7.62,7.31,7.39,7.45,-0.07,-0.009396,0.010908,3803797.0,28302989.28,2573535888.0,2573535888.0
1746,2011-12-28,000837,秦川发展,7.45,7.47,7.05,7.05,7.15,0.3,0.041958,0.014088,4912588.0,35886663.56,2597946120.0,2597946120.0
1747,2011-12-27,000837,秦川发展,7.15,7.34,7.0,7.3,7.32,-0.17,-0.023224,0.003499,1220059.0,8735815.67,2493330840.0,2493330840.0
1748,2011-12-26,000837,秦川发展,7.32,7.66,7.15,7.24,7.25,0.07,0.009655,0.008748,3050417.0,22636989.04,2552612832.0,2552612832.0
1749,2011-12-23,000837,秦川发展,7.25,7.49,7.05,7.13,7.22,0.03,0.004155,0.006332,2208173.0,16136911.07,2528202600.0,2528202600.0
1750,2011-12-22,000837,秦川发展,7.22,7.58,6.9,7.58,7.57,-0.35,-0.046235,0.013465,4695308.0,33363297.59,2517741072.0,2517741072.0
1751,2011-12-21,000837,秦川发展,7.57,7.87,7.55,7.79,7.73,-0.16,-0.020699000000000002,0.005971,2082140.0,16071221.72,2639792232.0,2639792232.0
1752,2011-12-20,000837,秦川发展,7.73,7.94,7.68,7.74,7.74,-0.01,-0.0012920000000000002,0.0059050000000000005,2059229.0,16045713.27,2695587048.0,2695587048.0
1753,2011-12-19,000837,秦川发展,7.74,7.85,7.5,7.7,7.85,-0.11,-0.014013,0.007184,2505092.0,19180216.47,2699074224.0,2699074224.0
1754,2011-12-16,000837,秦川发展,7.85,7.92,7.52,7.65,7.63,0.22,0.028834,0.0038179999999999998,1331402.0,10290266.2,2737433160.0,2737433160.0
1755,2011-12-15,000837,秦川发展,7.63,7.81,7.6,7.8,7.84,-0.21,-0.026785999999999997,0.0035139999999999998,1225322.0,9426259.9,2660715288.0,2660715288.0
1756,2011-12-14,000837,秦川发展,7.84,8.12,7.83,8.07,8.1,-0.26,-0.032099,0.0032790000000000002,1143467.0,9117078.06,2733945984.0,2733945984.0
1757,2011-12-13,000837,秦川发展,8.1,8.48,8.0,8.41,8.48,-0.38,-0.044811,0.00565,1970349.0,16074079.54,2824612560.0,2824612560.0
1758,2011-12-12,000837,秦川发展,8.48,8.68,8.46,8.56,8.56,-0.08,-0.009346,0.003741,1304396.0,11179666.45,2957125248.0,2957125248.0
1759,2011-12-09,000837,秦川发展,8.56,8.72,8.48,8.52,8.77,-0.21,-0.023944999999999998,0.0058379999999999994,2035778.0,17442201.32,2985022656.0,2985022656.0
1760,2011-12-08,000837,秦川发展,8.77,8.94,8.67,8.92,8.92,-0.15,-0.016816,0.003922999999999999,1368022.0,12056797.39,3058253352.0,3058253352.0
1761,2011-12-07,000837,秦川发展,8.92,8.97,8.82,8.95,8.88,0.04,0.004505,0.002643,921535.0,8213405.12,3110560992.0,3110560992.0
1762,2011-12-06,000837,秦川发展,8.88,8.92,8.76,8.8,8.95,-0.07,-0.007821,0.004641,1618410.0,14313893.64,3096612288.0,3096612288.0
1763,2011-12-05,000837,秦川发展,8.95,9.27,8.72,9.27,9.25,-0.3,-0.032431999999999996,0.010588,3692314.0,32903463.69,3121022520.0,3121022520.0
1764,2011-12-02,000837,秦川发展,9.25,9.48,9.2,9.43,9.48,-0.23,-0.024262000000000002,0.005364,1870513.0,17361589.77,3225637800.0,3225637800.0
1765,2011-12-01,000837,秦川发展,9.48,9.72,9.46,9.62,9.33,0.15,0.016076999999999998,0.009907000000000001,3454639.0,33069485.63,3305842848.0,3305842848.0
1766,2011-11-30,000837,秦川发展,9.33,9.89,9.25,9.82,9.89,-0.56,-0.056623,0.008217,2865249.0,27289361.84,3253535208.0,3253535208.0
1767,2011-11-29,000837,秦川发展,9.89,9.92,9.68,9.85,9.73,0.16,0.016444,0.008246999999999999,2875969.0,28202422.29,3448817064.0,3448817064.0
1768,2011-11-28,000837,秦川发展,9.73,9.8,9.66,9.8,9.67,0.06,0.0062050000000000004,0.004112,1434059.0,13937019.62,3393022248.0,3393022248.0
1769,2011-11-25,000837,秦川发展,9.67,9.89,9.6,9.71,9.71,-0.04,-0.004119,0.004954,1727472.0,16792872.9,3372099192.0,3372099192.0
1770,2011-11-24,000837,秦川发展,9.71,9.83,9.56,9.83,9.9,-0.19,-0.019192,0.009621,3354965.0,32427132.19,3386047896.0,3386047896.0
1771,2011-11-23,000837,秦川发展,9.9,10.18,9.88,10.1,10.0,-0.1,-0.01,0.006802,2372052.0,23728261.66,3452304240.0,3452304240.0
1772,2011-11-22,000837,秦川发展,10.0,10.14,9.79,9.97,10.09,-0.09,-0.00892,0.007147,2492177.0,24830853.39,3487176000.0,3487176000.0
1773,2011-11-21,000837,秦川发展,10.09,10.25,9.92,10.2,10.27,-0.18,-0.017527,0.009774,3408482.0,34338935.85,3518560584.0,3518560584.0
1774,2011-11-18,000837,秦川发展,10.27,10.69,10.17,10.62,10.73,-0.46,-0.04287,0.012095,4217593.0,44008027.49,3581329752.0,3581329752.0
1775,2011-11-17,000837,秦川发展,10.73,11.05,10.56,10.62,10.5,0.23,0.021905,0.021162,7379531.0,80035396.1,3741739848.0,3741739848.0
1776,2011-11-16,000837,秦川发展,10.5,10.82,10.5,10.8,10.77,-0.27,-0.025070000000000002,0.01093,3811575.0,40487240.99,3661534800.0,3661534800.0
1777,2011-11-15,000837,秦川发展,10.77,10.86,10.63,10.64,10.78,-0.01,-0.0009279999999999999,0.013560000000000001,4728522.0,50883024.65,3755688552.0,3755688552.0
1778,2011-11-14,000837,秦川发展,10.78,10.97,10.1,10.17,10.08,0.7,0.069444,0.027473,9580432.0,101850390.3,3759175728.0,3759175728.0
1779,2011-11-11,000837,秦川发展,10.08,10.15,10.0,10.11,10.07,0.01,0.000993,0.006181,2155565.0,21712387.01,3515073408.0,3515073408.0
1780,2011-11-10,000837,秦川发展,10.07,10.22,10.06,10.15,10.28,-0.21,-0.020428,0.007052,2459299.0,24887663.3,3511586232.0,3511586232.0
1781,2011-11-09,000837,秦川发展,10.28,10.29,10.03,10.14,10.05,0.23,0.022886000000000004,0.008859,3089456.0,31349596.87,3584816928.0,3584816928.0
1782,2011-11-08,000837,秦川发展,10.05,10.4,10.03,10.39,10.43,-0.38,-0.036433,0.008126,2833562.0,28900922.64,3504611880.0,3504611880.0
1783,2011-11-07,000837,秦川发展,10.43,10.59,10.35,10.5,10.54,-0.11,-0.010436,0.008918,3109699.0,32552797.65,3637124568.0,3637124568.0
1784,2011-11-04,000837,秦川发展,10.54,10.57,10.35,10.49,10.4,0.14,0.013462,0.00715,2493195.0,26055702.14,3675483504.0,3675483504.0
1785,2011-11-03,000837,秦川发展,10.4,10.62,10.3,10.36,10.34,0.06,0.005803,0.010405,3628264.0,38028920.65,3626663040.0,3626663040.0
1786,2011-11-02,000837,秦川发展,10.34,10.38,9.95,9.99,10.19,0.15,0.01472,0.005721,1995165.0,20294894.06,3605739984.0,3605739984.0
1787,2011-11-01,000837,秦川发展,10.19,10.42,10.11,10.11,10.29,-0.1,-0.009718,0.0062039999999999994,2163322.0,22149226.19,3553432344.0,3553432344.0
1788,2011-10-31,000837,秦川发展,10.29,10.39,10.21,10.3,10.29,0.0,0.0,0.0038940000000000003,1357993.0,13946095.27,3588304104.0,3588304104.0
1789,2011-10-28,000837,秦川发展,10.29,10.38,10.12,10.15,9.99,0.3,0.03003,0.007851,2737626.0,28022155.59,3588304104.0,3588304104.0
1790,2011-10-27,000837,秦川发展,9.99,10.24,9.95,10.13,10.15,-0.16,-0.015764,0.006520000000000001,2273642.0,22864109.66,3483688824.0,3483688824.0
1791,2011-10-26,000837,秦川发展,10.15,10.38,9.95,10.07,10.07,0.08,0.007944,0.007214000000000001,2515732.0,25682188.45,3539483640.0,3539483640.0
1792,2011-10-25,000837,秦川发展,10.07,10.2,9.66,9.8,9.8,0.27,0.027551000000000003,0.007683,2679198.0,26666672.73,3511586232.0,3511586232.0
1793,2011-10-24,000837,秦川发展,9.8,9.8,9.31,9.62,9.61,0.19,0.019771,0.004382,1528140.0,14715015.93,3417432480.0,3417432480.0
1794,2011-10-21,000837,秦川发展,9.61,9.95,9.56,9.95,9.87,-0.26,-0.026341999999999997,0.003388,1181550.0,11467503.71,3351176136.0,3351176136.0
1795,2011-10-20,000837,秦川发展,9.87,10.36,9.7,10.29,10.31,-0.44,-0.04267699999999999,0.007294,2543656.0,25199762.37,3441842712.0,3441842712.0
1796,2011-10-19,000837,秦川发展,10.31,10.43,10.29,10.31,10.31,0.0,0.0,0.001898,661842.0,6841554.82,3595278456.0,3595278456.0
1797,2011-10-18,000837,秦川发展,10.31,10.67,10.31,10.5,10.59,-0.28,-0.02644,0.003856,1344510.0,14055634.61,3595278456.0,3595278456.0
1798,2011-10-17,000837,秦川发展,10.59,10.85,10.55,10.78,10.72,-0.13,-0.012126999999999999,0.004773,1664592.0,17790694.71,3692919384.0,3692919384.0
1799,2011-10-14,000837,秦川发展,10.72,11.06,10.61,11.05,11.05,-0.33,-0.029864,0.007619,2656796.0,28593153.97,3738252672.0,3738252672.0
1800,2011-10-13,000837,秦川发展,11.05,11.07,10.44,10.44,10.61,0.44,0.04147,0.007993,2787397.0,30171481.57,3853329480.0,3853329480.0
1801,2011-10-12,000837,秦川发展,10.61,10.65,10.2,10.25,10.37,0.24,0.023144,0.005094,1776470.0,18755930.15,3699893736.0,3699893736.0
1802,2011-10-11,000837,秦川发展,10.37,10.79,10.13,10.66,10.35,0.02,0.0019320000000000001,0.0033439999999999998,1166188.0,12176171.81,3616201512.0,3616201512.0
1803,2011-10-10,000837,秦川发展,10.35,10.48,10.24,10.35,10.34,0.01,0.000967,0.0014169999999999999,494167.0,5121726.26,3609227160.0,3609227160.0
1804,2011-09-30,000837,秦川发展,10.34,10.5,10.24,10.5,10.44,-0.1,-0.009578999999999999,0.002102,732973.0,7582661.37,3605739984.0,3605739984.0
1805,2011-09-29,000837,秦川发展,10.44,10.76,10.38,10.68,10.74,-0.3,-0.027933,0.0038050000000000002,1326870.0,13945246.39,3640611744.0,3640611744.0
1806,2011-09-28,000837,秦川发展,10.74,11.1,10.69,11.08,10.98,-0.24,-0.021858,0.0035399999999999997,1234357.0,13445133.76,3745227024.0,3745227024.0
1807,2011-09-27,000837,秦川发展,10.98,11.09,10.93,11.06,10.93,0.05,0.004575,0.003676,1281974.0,14106602.1,3828919248.0,3828919248.0
1808,2011-09-26,000837,秦川发展,10.93,11.1,10.81,10.96,11.05,-0.12,-0.010860000000000002,0.0033410000000000002,1165051.0,12751158.62,3811483368.0,3811483368.0
1809,2011-09-23,000837,秦川发展,11.05,11.17,10.86,10.91,11.17,-0.12,-0.010743,0.008858,3088933.0,34003764.5,3853329480.0,3853329480.0
1810,2011-09-22,000837,秦川发展,11.17,11.45,11.16,11.45,11.53,-0.36,-0.031223,0.006922,2413891.0,27317499.2,3895175592.0,3895175592.0
1811,2011-09-21,000837,秦川发展,11.53,11.72,10.94,10.95,10.97,0.56,0.051048,0.014419,5027997.0,57162373.94,4020713928.0,4020713928.0
1812,2011-09-20,000837,秦川发展,10.97,11.1,10.81,10.85,10.98,-0.01,-0.000911,0.001681,586352.0,6447672.08,3825432072.0,3825432072.0
1813,2011-09-19,000837,秦川发展,10.98,11.28,10.89,11.06,11.06,-0.08,-0.007233000000000001,0.003674,1281073.0,14181222.63,3828919248.0,3828919248.0
1814,2011-09-16,000837,秦川发展,11.06,11.34,11.05,11.1,11.0,0.06,0.005455,0.0052380000000000005,1826472.0,20478315.59,3856816656.0,3856816656.0
1815,2011-09-15,000837,秦川发展,11.0,11.13,10.9,11.0,10.9,0.1,0.009174,0.004968,1732433.0,19060577.73,3835893600.0,3835893600.0
1816,2011-09-14,000837,秦川发展,10.9,11.02,10.67,10.9,10.9,0.0,0.0,0.0034100000000000003,1189298.0,12917808.37,3801021840.0,3801021840.0
1817,2011-09-13,000837,秦川发展,10.9,11.05,10.77,11.05,11.19,-0.29,-0.025916,0.005522,1925693.0,20909756.12,3801021840.0,3801021840.0
1818,2011-09-09,000837,秦川发展,11.19,11.48,11.14,11.38,11.38,-0.19,-0.016696,0.003285,1145662.0,12899265.19,3902149944.0,3902149944.0
